title,company,expirence,salary,location,skill,date
Synapse,Ace Talent Consulting,4-5 Yrs,Not disclosed,Noida,"['Azure Synapse', 'Pyspark', 'Spark', 'Azure', 'IT Skills', 'Artificial Intelligence']",5 DAYS AGO
Change Manager - IT,Jaden Executive Search,9-12 Yrs,Not disclosed,Mumbai,"['R', 'VBA', 'SQL', 'IT Skills', 'Python', 'Machine Learning', 'Artificial Intelligence', 'Project Management']",6 DAYS AGO
Change Manager - IT,Jaden Executive Search,9-12 Yrs,Not disclosed,Mumbai,"['Python programming', 'artificial intelligence', 'SQL', 'IT Skills', 'Python', 'Machine Learning', 'Project Management', 'BPO']",6 DAYS AGO
Django Architect Lead,Hurix,5-10 Yrs,Not disclosed,Remote,"['NoSQL', 'Neo4J', 'Django', 'Artificial Intelligence', 'Cassandra', 'DRF', 'MongoDB', 'AWS']",30+ DAYS AGO
Sr. Research Scientist (Invitro Biology),Jubilant Generics Limited,2-3 Yrs,Not disclosed,Bangalore/Bengaluru,"['CRO', 'Medicinal chemistry', 'management', 'clinical development', 'Oncology', 'Genetics', 'Biology', 'Molecular biology']",5 DAYS AGO
Lead ML Developer,Wipro,6-11 Yrs,Not disclosed,"Hyderabad/Secunderabad, Pune, Bangalore/Bengaluru, Delhi / NCR","['IT Skills', 'Python', 'Cloud', 'Tensorflow', 'GraphML', 'Architecture', 'Image retrieval', 'MxNET']",30 DAYS AGO
Looking For Senior Engineering Manager-Data Hyderabad,Ness,10-17 Yrs,"25,00,000 - 40,00,000 PA.",Hyderabad/Secunderabad,"['IT Skills', 'Python', 'Software Development', 'Cloud', 'DevOps', 'Oracle', 'Big Data', 'Engineering']",2 DAYS AGO
Looking For Senior Engineering Manager-Big Data Hyderabad,Ness,10-17 Yrs,"25,00,000 - 40,00,000 PA.",Hyderabad/Secunderabad,"['IT Skills', 'Python', 'Software Development', 'Cloud', 'DevOps', 'Oracle', 'Big Data', 'Azure']",2 DAYS AGO
"Associate Engineer, Data Scientist",Micron Tech,5-10 Yrs,Not disclosed,Hyderabad/Secunderabad,"['R', 'statistical modeling', 'Python', 'Data Science', 'Tableau', 'Spark', 'Data Analytics', 'Machine Learning']",6 DAYS AGO
Data Science- Machine Learning Engineer,Jet2 Travel Technologies Pvt. Ltd.,3-5 Yrs,Not disclosed,Pune,"['IT Skills', 'Python', 'Software Development', 'Data Science', 'Machine Learning', 'Cloud', 'Big Data', 'snowflake']",6 DAYS AGO
Senior Big Data Engineer,NCR Corporation,8-13 Yrs,"20,00,000 - 35,00,000 PA.","Hyderabad/Secunderabad
(WFH during Covid)","['Big Data', 'Spark', 'Python', 'IT Skills', 'Java', 'Cloud', 'Azure', 'Streaming']",30+ DAYS AGO
Amazon Hiring For Quality Analyst in Bangalore,Amazon,0-3 Yrs,"3,00,000 - 3,75,000 PA.",Bangalore/Bengaluru,"['amazon', 'Quality Analysis', 'Quality Analyst', 'Problem Solving', 'Data Analysis']",
Senior AWS Engineer - Glue & Spark (6-11 years),CRESCENDO GLOBAL LEADERSHIP HIRING INDIA PRIVATE L IMITED,6-11 Yrs,Not disclosed,"Gurgaon/Gurugram, Bangalore/Bengaluru, Mumbai (All Areas)
(WFH during Covid)","['aws glue', 'spark', 'AWS', 'Redshift', 'SDLC', 'Databricks', 'Lambda', 'Kafka']",24 DAYS AGO
Senior Engineering Manager,Vehere Interactive,15-24 Yrs,Not disclosed,"Kolkata
(WFH during Covid)","['security', 'Application Programming', 'Network Engineering', 'Artificial Intelligence', 'SDET', 'Product Architects', 'Endpoint Security', 'Machine Learning']",30+ DAYS AGO
Data Scientist 1,Kinara Financial Private Limited,1-6 Yrs,Not disclosed,Bangalore/Bengaluru,"['Data analysis', 'data science', 'Analytical', 'Machine learning', 'Scientist 1', 'Financial services', 'SQL', 'Python']",
Data Scientist,Travel Centric Technology,5-10 Yrs,Not disclosed,Bangalore/Bengaluru,"['Java Scripts', 'R', 'Agile', 'written', 'verbal', 'SLQ', 'C#', 'Python']",
Data Scientist/Senior Data Scientist - Python,ApicalGo Consultancy,3-6 Yrs,Not disclosed,Bangalore/Bengaluru,"['R', 'SQL', 'Python', 'IT Skills', 'Data Science', 'Tableau', 'Power BI', 'Marketing Automation']",3 DAYS AGO
Senior Data Scientist/Data Scientist - Research/Analytics/Consulting,Hexaconcepts,6-9 Yrs,Not disclosed,Bangalore/Bengaluru,"['Big data frameworks', 'Research', 'Analytics', 'Scala', 'Natural Language Processing', 'Big Data', 'Machine Learning', 'Statistics']",6 DAYS AGO
Data Scientist,Paytm,3-7 Yrs,Not disclosed,"Noida, Bangalore/Bengaluru, Mumbai (All Areas)","['clevertap', 'Javascript', 'SQL', 'Python']",30+ DAYS AGO
Senior Process Executive- Data,Cognizant,2-7 Yrs,Not disclosed,Bangalore/Bengaluru,"['Process Executive', 'Claims', 'transaction processing', 'Statutory Audit', 'medical management', 'Member Management', 'Voice Process']",10 DAYS AGO
Hiring For Data Scientist - Crisil,Crisil,2-5 Yrs,Not disclosed,Mumbai (All Areas),"['Advanced Excel', 'Statistics', 'Python', 'Correlation', 'Regression', 'Tableau', 'Powerpoint']",11 DAYS AGO
"Data Scientist, PHM",Collins Aerospace,9-15 Yrs,Not disclosed,Bangalore/Bengaluru,"['deep learning', 'ASIC', 'Prototype', 'Simulation', 'Image processing', 'electromechanical', 'Instrumentation', 'Data analytics']",30+ DAYS AGO
Data Scientist - Machine Learning/ Deep Learning,Huptech Consultancy Services,2-4 Yrs,Not disclosed,Ahmedabad,"['data structures', 'Machine Learning', 'Deep Learning', 'PyTorch', 'analytical', 'software architecture', 'Python', 'Microsoft Azure']",30+ DAYS AGO
Data Scientist,Odessa,5-7 Yrs,Not disclosed,Bangalore/Bengaluru,"['Predictive Modeling', 'R', 'Business Solutions', 'Google Analytics', 'Data Scientist', 'Neural Networks', 'Data Mining', 'Text Mining']",30+ DAYS AGO
Data Scientist,Thoucentric,4-8 Yrs,Not disclosed,Bangalore/Bengaluru,"['Computer science', 'deep learning', 'Computer vision', 'Machine learning', 'Data processing', 'Natural language processing', 'Forecasting', 'Analytics']",30+ DAYS AGO
Machine Learning Engineer,Quinnox Consultancy Services Limited,1-3 Yrs,Not disclosed,Bangalore/Bengaluru,"['Computer science', 'Computer vision', 'deep learning', 'Image processing', 'Analytical', 'Machine learning', 'Javascript', 'Application development']",2 DAYS AGO
Data Scientist,NEEMTREE INTERNET PVT LTD,3-6 Yrs,Not disclosed,Bengaluru,"['Automation', 'SAS', 'RF', 'Data modeling', 'Machine learning', 'Data quality', 'Business intelligence', 'Analytics']",30+ DAYS AGO
Data Scientist - Python,Jubna,3-5 Yrs,Not disclosed,Noida,"['advanced analytics', 'data science', 'Python', 'IT Skills', 'Machine Learning', 'Project Management', 'Big Data', 'BPO']",8 DAYS AGO
Data Scientist,JSW Cement,4-9 Yrs,Not disclosed,Mumbai,"['python', 'data science', 'machine learning', 'neo4j', 'neural networks', 'information retrieval', 'random forest', 'nosql']",10 DAYS AGO
Data stage team Lead,Wipro,6-11 Yrs,"9,00,000 - 17,00,000 PA.","Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru","['IBM InfoSphere DataStage', 'Axon', 'Linux', 'Shell Scripting', 'ETL', 'IBM InfoSphere', 'DataStage', 'Teradata']",12 DAYS AGO
Data Scientist,Capgemini,2-7 Yrs,Not disclosed,Hyderabad/Secunderabad,"['IT Skills', 'Python', 'Data Science', 'Machine Learning', 'Tableau', 'Text mining', 'deep learning', 'Coding']",30+ DAYS AGO
Data Scientist,Capgemini,2-7 Yrs,Not disclosed,Hyderabad/Secunderabad,"['IT Skills', 'Python', 'Data Science', 'Machine Learning', 'Oracle', 'HTML', 'Tableau', 'Unix']",30+ DAYS AGO
Data Scientist (NLP),Fractal Analytics,2-4 Yrs,Not disclosed,"Mumbai (All Areas)
(WFH during Covid)","['Machine Learning', 'structures', 'analytical', 'ML', 'HMM', 'Python', 'NLU', 'NLP']",14 DAYS AGO
Software Senior Engineer,Dell,5-10 Yrs,Not disclosed,Bangalore/Bengaluru,"['SSIS', 'Advanced Microsoft SQL', 'Data Modeling', 'IT Skills', 'Software Development', 'RPA', 'Data Engineering', 'CSV']",25 DAYS AGO
Sr. Software Engineer,Mphasis,4-6 Yrs,Not disclosed,Bangalore/Bengaluru,"['VBA', 'VB', 'Power Shell', 'PowerShell', 'Stored Procedures', 'Robotic Automation', 'C#', 'gathering']",26 DAYS AGO
Senior Software Engineer,Mphasis,4-6 Yrs,Not disclosed,Bangalore/Bengaluru,"['Workfusion', 'Java', 'IT Skills', 'RPA', 'Java Basics', 'RPA Technologies', 'Java Technologies', 'Java Foundation']",26 DAYS AGO
Junior Machine Learning Engineer,Talent Corner HR Services Pvt Ltd,3-5 Yrs,"3,00,000 - 6,00,000 PA.",Bangalore/Bengaluru,"['AI', 'Python', 'ML', 'MatPlotLib', 'Pandas', 'NumPy', 'PyTorch', 'NoSQL']",30+ DAYS AGO
Senior Data Engineering Analyst - Python,Optum,2-7 Yrs,Not disclosed,Bangalore/Bengaluru,"['Pandas', 'Numpy', 'Python', 'Hive', 'trouble shooting', 'Bigdata', 'Data Analysis', 'Spark']",2 DAYS AGO
Senior / Lead Data Scientist,Franklin Templeton,6-11 Yrs,Not disclosed,Hyderabad/Secunderabad,"['Computer science', 'data cleansing', 'Fixed income', 'Analytical', 'Predictive modeling', 'Medical insurance', 'Investment management', 'Data mining']",9 DAYS AGO
Lead Data Scientist - Python/Machine Learning,Megma Services,4-9 Yrs,Not disclosed,Mumbai,"['Machine Learning', 'Python', 'IT Skills', 'Data Science', 'Cloud', 'MS SQL', 'AWS', 'Tableau']",30+ DAYS AGO
Lead Data Scientist - Deep Learning/Machine Learning,Huquo Consulting Pvt. Ltd,2-7 Yrs,Not disclosed,Gurgaon/Gurugram,"['Tensorflow', 'Machine Learning', 'Deep Learning', 'JIRA', 'Github', 'agile methodologies', 'python', 'Confluence']",16 DAYS AGO
Lead Data Scientist - Deep Learning/Machine Learning,Huquo Consulting Pvt. Ltd,2-7 Yrs,Not disclosed,Gurgaon/Gurugram,"['Natural Language Processing', 'Machine Learning', 'Deep Learning', 'Neural Networks', 'Pytorch', 'Github', 'Git', 'Python']",17 DAYS AGO
Lead Data Scientist ( Machine Learning in Alteryx): 2+ Yrs : Cmmi L5,HITECHMIND SOLUTIONS PRIVATE LIMITED,4-9 Yrs,Not disclosed,"Noida, Delhi / NCR
(WFH during Covid)","['Data Science', 'Oracle', 'SSAS', 'Alteryx', 'Data warehouses', 'Data Extraction', 'Teradata', 'BI']",9 DAYS AGO
Data Scientist - Machine Learning / Statistical Modeling,Yogy HR Solutions,5-9 Yrs,Not disclosed,Mumbai,"['statistical modelling', 'machine learning', 'analytics', 'IT Skills', 'Data Science', 'Algorithms', 'Data Scientist', 'Statistical Modeling']",18 DAYS AGO
Data Scientist - Machine Learning,ZISPL,5-7 Yrs,Not disclosed,Gurgaon/Gurugram,"['data mining', 'Tableau', 'Machine Learning', 'SAS Visual Analytics', 'analytical', 'Machine Learning lifecycle', 'Python', 'AWSAzureGCP']",18 DAYS AGO
Sr. Cybersecurity Consultant (L3),NGS Infonet,7-10 Yrs,"80,000 - 100,000 PA.","United States (USA), Bangalore/Bengaluru, Delhi / NCR","['Azure Active Directory', 'Data Security', 'AWS', 'IT Skills', 'Cloud', 'Azure', 'Bigtable', 'Artificial Intelligence']",30+ DAYS AGO
Senior Front End Developer,TheThingsCloud Pvt. Ltd.,1-4 Yrs,Not disclosed,Bengaluru,"['Computer science', 'Front end', 'DOM', 'Coding', 'html5', 'Artificial Intelligence', 'Javascript', 'Agile']",30+ DAYS AGO
Team Lead/Consultant - Intelligent Automation Enablement,Accenture,7-11 Yrs,Not disclosed,Bangalore/Bengaluru,"['Account Management', 'Intelligent Automation Enablement', 'IT Skills', 'Python', '.Net', 'Life Sciences', 'R', 'Artificial Intelligence']",30+ DAYS AGO
Senior Full Stack Developer - NodeJS & ReactJS,SAP India Pvt.Ltd,7-10 Yrs,Not disclosed,Bangalore/Bengaluru,"['ReactJS', 'Core JavaScript', 'NodeJS', 'Rest', 'Typescript', 'Artificial Intelligence', 'Web Technologies', 'API Testing']",30+ DAYS AGO
Senior IT Recruiter,CTD Techs,3-5 Yrs,Not disclosed,"Chennai, Bangalore/Bengaluru","['client management', 'recruitment', 'communication', 'Process automation', 'Soft skills training', 'Artificial Intelligence', 'Consulting', 'Staff augmentation']",30+ DAYS AGO
Senior React / UI Developer,Wissen Infotech,4-7 Yrs,Not disclosed,Bangalore/Bengaluru,"['React JS', 'JavaScript', 'UI', 'IT Skills', 'Software Development', 'Ui Developer', 'Ui Development', 'Artificial Intelligence']",30+ DAYS AGO
Senior ai ml,"CodeCrafts, Inc",5-8 Yrs,Not disclosed,"Mangaluru/Mangalore, Bangalore/Bengaluru","['IT Skills', 'Java', 'Python', 'Data Science', 'Artificial Intelligence', 'Cloud', 'AWS', 'Business process']",30+ DAYS AGO
Senior AI/ML,CodeCraft Technologies Pvt Ltd,5-8 Yrs,Not disclosed,Bangalore/Bengaluru,"['Business process', 'C++', 'Image processing', 'Coding', 'GCP', 'Neural networks', 'Artificial Intelligence', 'Analytics']",30+ DAYS AGO
Senior React / UI Developer,Wissen Infotech,4-12 Yrs,Not disclosed,Bangalore/Bengaluru,"['JavaScript', 'UI', 'React JS', 'IT Skills', 'Application Development', 'Software Development', 'Ui Developer', 'Ui Development']",30+ DAYS AGO
Threat Intelligence Analyst,ZeroFOX,1-4 Yrs,Not disclosed,Bangalore/Bengaluru,"['Web technologies', 'cyber security', 'Coding', 'Artificial Intelligence', 'Vulnerability', 'Weaving', 'Research', 'Ruby']",30+ DAYS AGO
Sr. BSA - Salesforce Service Cloud,Automation Anywhere,7-11 Yrs,Not disclosed,Bangalore/Bengaluru,"['Business process', 'Process automation', 'Artificial Intelligence', 'Machine learning', 'Integration testing', 'Test cases', 'Troubleshooting', 'User acceptance testing']",16 DAYS AGO
Sr. UX Designer,Automation Anywhere,4-7 Yrs,Not disclosed,Bangalore/Bengaluru,"['Product management', 'Process automation', 'Product quality', 'Artificial Intelligence', 'Machine learning', 'Javascript', 'Back office', 'HTML']",16 DAYS AGO
Team Lead/ Consultant- Digital Marketing Analytics,Accenture,7-11 Yrs,Not disclosed,Bangalore/Bengaluru,"['Artificial Intelligence', 'AI', 'Digital Marketing', 'IT Skills', 'pattern analysis', 'Digital Marketing Analytics', 'Data Management', 'AI Platforms']",30+ DAYS AGO
Senior Program Manager,Microsoft,8-14 Yrs,Not disclosed,Bangalore/Bengaluru,"['Big - data technologies', 'technical writing', 'analytics', 'Cloud Analytics', 'IT Skills', 'Cloud', 'Program Management', 'Big Data']",30+ DAYS AGO
Technical Writer/Senior Technical Writer_Early Joiner,Datafoundry Private Limited,3-6 Yrs,Not disclosed,"Visakhapatnam, Hyderabad/Secunderabad, Coimbatore, Bangalore/Bengaluru","['IT Skills', 'Cloud', 'Product Management', 'AWS', 'Azure', 'Sales', 'Business Documentation', 'Technical Editing']",19 DAYS AGO
"Senior Consultant, Center Of Excellence(COE)",Northern Trust Corp.,12-15 Yrs,Not disclosed,Bangalore/Bengaluru,"['Training', 'Project reports', 'Bloomberg', 'Project management', 'Artificial Intelligence', 'Finance', 'Six sigma certified', 'Program delivery']",22 DAYS AGO
Senior Product Manager,Agara Labs,8-13 Yrs,Not disclosed,Bengaluru,"['IT Skills', 'Product Management', 'Computer science', 'SAN', 'Automation', 'Product engineering', 'Artificial Intelligence', 'Machine learning']",30+ DAYS AGO
Advisory - DEALS - Web Developer - BLR - Senior Associate,PwC,2-5 Yrs,Not disclosed,Bangalore/Bengaluru,"['Computer science', 'Business process', 'GCP', 'Analytical', 'Artificial Intelligence', 'Application development', 'Information management', 'Robotics']",30+ DAYS AGO
Senior Developer,Aris Global Software Pvt. Ltd.,5-7 Yrs,Not disclosed,"Mysore/Mysuru, Bangalore/Bengaluru","['communication', 'Java', 'development', 'Spring', 'NoSQL', 'CD', 'analytical', 'CI']",30+ DAYS AGO
Senior Memory Subsystem Architect,NVIDIA,7-11 Yrs,Not disclosed,Bangalore/Bengaluru,"['Graphics', 'C++', 'TLM', 'Memory management', 'Artificial Intelligence', 'Perl', 'System verilog', 'Silicon']",28 DAYS AGO
Product Manager - App Search - Senior Manager,Paytm,7-9 Yrs,Not disclosed,Bangalore/Bengaluru,"['Product Strategy', 'Product Management', 'Analytical Skills', 'Artificial Intelligence', 'User Stories', 'Data Insights', 'Machine Learning', 'Analytics']",30+ DAYS AGO
Senior iOS Developer,AIDASH SYSTEMS INDIA PRIVATE LIMITED,3-6 Yrs,Not disclosed,"Gurgaon/Gurugram, Bangalore/Bengaluru","['Mobile Applications', 'Data Structures', 'Swift', 'Design Principles', 'Algorithms', 'Global Operations', 'Artificial Intelligence', 'Objective C']",30+ DAYS AGO
Team Lead/Consultant-Predictive Analytics & Modeling,Accenture,7-11 Yrs,Not disclosed,Bangalore/Bengaluru,"['IT Skills', 'Python', 'Data Science', 'Machine Learning', 'Artificial Intelligence', 'Publishing', 'Architecture', 'Data modeling']",30+ DAYS AGO
Team Lead/Consultant-Digital Marketing Analytics,Accenture,7-11 Yrs,Not disclosed,Bangalore/Bengaluru,"['IT Skills', 'Artificial Intelligence', 'Digital Marketing', 'Marketing analytics', 'Publishing', 'Web analytics', 'Architecture', 'Process orientation']",30+ DAYS AGO
Pre - Sales Manager / Senior Manager,InApp,10-15 Yrs,Not disclosed,Trivandrum/Thiruvananthapuram,"['Agile', 'Scrum', 'services', 'Bid Management', 'Sales', 'IT services', 'Cloud computing', 'Managed services']",30+ DAYS AGO
Senior QA Executive,InApp,4-9 Yrs,Not disclosed,Trivandrum/Thiruvananthapuram,"['Defect Analysis', 'communication', 'Cloud computing', 'Managed services', 'ISO', 'Executive QA', 'Artificial Intelligence', 'Machine learning']",30+ DAYS AGO
Platform Specialist Team Lead,ZeroFOX,2-5 Yrs,Not disclosed,Bangalore/Bengaluru,"['Health insurance', 'cyber security', 'Social media', 'Artificial Intelligence', 'SAAS', 'Trend analysis', 'Javascript', 'Account management']",30+ DAYS AGO
Team Lead/Consultant-Digital Marketing,Accenture,7-11 Yrs,Not disclosed,Bangalore/Bengaluru,"['IT Skills', 'Python', 'Artificial Intelligence', 'HTML', 'Javascript', 'Digital Marketing', 'Publishing', 'adobe creative suite']",19 DAYS AGO
Team Lead/Consultant-AI Product Management,Accenture,7-11 Yrs,Not disclosed,Bangalore/Bengaluru,"['Agile Project Management', 'AI Product Management', 'Analytics', 'IT Skills', 'Artificial Intelligence', 'Project Management', 'Product Management', 'BPO']",19 DAYS AGO
Team Lead/Consultant-Digital Marketing Analytics,Accenture,7-11 Yrs,Not disclosed,Bangalore/Bengaluru,"['IT Skills', 'Artificial Intelligence', 'Cloud', 'Project Management', 'Digital Marketing', 'BPO', 'project management', 'Business administration']",20 DAYS AGO
Team Lead/ Consultant- Supply Chain Analytics,Accenture,7-11 Yrs,Not disclosed,Bangalore/Bengaluru,"['Project Management', 'Supply Chain', 'Program Management', 'IT Skills', 'Artificial Intelligence', 'BPO', 'Supply Chain Analytics', 'client relationship']",22 DAYS AGO
Sr. React Native Developer,Innoplexus,5-10 Yrs,Not disclosed,Pune,"['Front end', 'GIT', 'Control system', 'Artificial Intelligence', 'Machine learning', 'Javascript', 'HTML', 'Life sciences']",30+ DAYS AGO
Team Lead/Consultant-Supply Chain Analytics,Accenture,7-11 Yrs,Not disclosed,Bangalore/Bengaluru,"['IT Skills', 'Artificial Intelligence', 'Project Management', 'BPO', 'project management', 'Publishing', 'Architecture', 'management']",30+ DAYS AGO
Team Lead/Consultant-Digital Marketing Analytics,Accenture,7-11 Yrs,Not disclosed,Bangalore/Bengaluru,"['IT Skills', 'Artificial Intelligence', 'Cloud', 'Digital Marketing', 'Marketing analytics', 'Google Analytics', 'Publishing', 'Web analytics']",30+ DAYS AGO
Team Lead/Consultant-Functional / Industry Domain,Accenture,7-11 Yrs,Not disclosed,Bangalore/Bengaluru,"['IT Skills', 'Artificial Intelligence', 'Big Data', 'Power BI', 'Business administration', 'Publishing', 'Excel', 'Architecture']",30+ DAYS AGO
Team Lead/Consultant-Digital Marketing Analytics,Accenture,7-11 Yrs,Not disclosed,Bangalore/Bengaluru,"['Marketing analytics', 'Google Analytics', 'Publishing', 'Web analytics', 'Architecture', 'Artificial Intelligence', 'Consulting', 'Digital marketing']",30+ DAYS AGO
Team Lead/Consultant-Digital Marketing Analytics,Accenture,7-11 Yrs,Not disclosed,Bangalore/Bengaluru,"['Business administration', 'Marketing analytics', 'Publishing', 'Web analytics', 'Architecture', 'Artificial Intelligence', 'Consulting', 'Data analytics']",30+ DAYS AGO
